x,y,ux,uy
61,33,-0.0300779,0.00356278
62,33,-0.0303584,0.00287641
63,33,-0.0306139,0.00217233
64,33,-0.0308438,0.0014521
65,33,-0.0310477,0.000717344
66,33,-0.031225,-3.02705e-05
67,33,-0.0313751,-0.000789003
68,33,-0.0314973,-0.00155705
69,33,-0.0315911,-0.00233254
70,33,-0.0316557,-0.0031135
71,33,-0.0316902,-0.00389791
72,33,-0.0316937,-0.0046836
73,33,-0.0316654,-0.00546833
74,33,-0.031604,-0.00624971
75,33,-0.0315086,-0.00702523
76,33,-0.0313779,-0.00779223
77,33,-0.0312106,-0.0085479
78,33,-0.0310055,-0.00928926
79,33,-0.0307611,-0.0100132
80,33,-0.0304761,-0.0107163
81,33,-0.0301492,-0.0113952
82,33,-0.0297791,-0.0120461
83,33,-0.0293646,-0.0126654
84,33,-0.0289046,-0.0132491
85,33,-0.0283981,-0.0137931
86,33,-0.0278446,-0.0142934
87,33,-0.0272435,-0.0147459
88,33,-0.0265948,-0.0151464
89,33,-0.0258987,-0.0154911
90,33,-0.025156,-0.0157761
91,33,-0.0243679,-0.0159979
92,33,-0.023536,-0.0161533
93,33,-0.0226625,-0.0162393
94,33,-0.0217504,-0.0162538
95,33,-0.0208029,-0.016195
96,33,-0.0198241,-0.0160618
97,33,-0.0188184,-0.015854
98,33,-0.0177909,-0.015572
99,33,-0.016747,-0.0152172
100,33,-0.0156927,-0.0147918
101,33,-0.0146341,-0.0142991
102,33,-0.0135776,-0.0137428
103,33,-0.0125298,-0.0131281
104,33,-0.0114971,-0.0124604
105,33,-0.010486,-0.0117462
106,33,-0.00950241,-0.0109924
107,33,-0.00855226,-0.0102067
108,33,-0.00764084,-0.00939695
109,33,-0.00677293,-0.00857144
110,33,-0.00595266,-0.0077386
111,33,-0.00518354,-0.0069069
112,33,-0.00446832,-0.00608481
113,33,-0.00380901,-0.00528063
114,33,-0.00320691,-0.00450247
115,33,-0.00266256,-0.00375812
116,33,-0.00217579,-0.00305513
117,33,-0.00174578,-0.00240063
118,33,-0.00137108,-0.00180152
119,33,-0.00104964,-0.00126425
120,33,-0.000778939,-0.000795194
121,33,-0.000555946,-0.000400176
122,33,-0.000377238,-8.52225e-05
123,33,-0.000239007,0.000144451
124,33,-0.000137131,0.000283034
125,33,-6.71708e-05,0.000326249
126,33,-2.44598e-05,0.000268553
127,33,-4.03513e-06,0.000107286
0,34,-1.24373e-05,0.00043714
1,34,-8.01211e-05,0.00127806
2,34,-0.000206349,0.00205448
3,34,-0.000383888,0.00276895
4,34,-0.000606276,0.00342332
5,34,-0.000867725,0.00402207
6,34,-0.0011632,0.00456945
7,34,-0.00148834,0.00507099
8,34,-0.00183947,0.00553197
9,34,-0.00221352,0.00595803
10,34,-0.00260797,0.00635437
11,34,-0.00302083,0.00672601
12,34,-0.0034505,0.0070774
13,34,-0.00389579,0.00741257
14,34,-0.00435576,0.00773488
15,34,-0.00482976,0.00804719
16,34,-0.00531727,0.0083517
17,34,-0.00581795,0.00865008
18,34,-0.00633149,0.00894342
19,34,-0.00685766,0.00923234
20,34,-0.00739622,0.00951696
21,34,-0.00794691,0.00979704
22,34,-0.00850945,0.010072
23,34,-0.00908348,0.0103408
24,34,-0.00966859,0.0106024
25,34,-0.0102643,0.0108554
26,34,-0.01087,0.0110984
27,34,-0.0114851,0.0113297
28,34,-0.0121088,0.0115476
29,34,-0.0127404,0.0117504
30,34,-0.013379,0.0119365
31,34,-0.0140236,0.012104
32,34,-0.0146732,0.0122514
33,34,-0.0153269,0.012377
34,34,-0.0159834,0.0124793
35,34,-0.0166417,0.0125568
36,34,-0.0173005,0.012608
37,34,-0.0179586,0.0126318
38,34,-0.0186148,0.012627
39,34,-0.0192678,0.0125926
40,34,-0.0199163,0.0125275
41,34,-0.0205591,0.0124311
42,34,-0.0211948,0.0123026
43,34,-0.0218222,0.0121415
44,34,-0.0224401,0.0119475
45,34,-0.0230471,0.0117202
46,34,-0.0236422,0.0114595
47,34,-0.0242241,0.0111656
48,34,-0.0247918,0.0108384
49,34,-0.0253441,0.0104784
50,34,-0.0258801,0.0100859
51,34,-0.0263989,0.00966144
52,34,-0.0268995,0.00920576
53,34,-0.0273812,0.00871959
54,34,-0.0278431,0.00820382
55,34,-0.0282848,0.00765943
56,34,-0.0287054,0.00708749
57,34,-0.0291044,0.00648916
58,34,-0.0294814,0.00586565
59,34,-0.0298359,0.00521826
60,34,-0.0301674,0.00454835
61,34,-0.0304755,0.00385732
62,34,-0.0307599,0.00314663
63,34,-0.0310201,0.00241779
64,34,-0.0312558,0.00167235
65,34,-0.0314665,0.000911899
66,34,-0.0316519,0.000138081
67,34,-0.0318114,-0.000647412
68,34,-0.0319445,-0.00144283
69,34,-0.0320506,-0.00224637
70,34,-0.032129,-0.00305615
71,34,-0.032179,-0.00387019
72,34,-0.0321996,-0.00468645
73,34,-0.03219,-0.00550275
74,34,-0.032149,-0.00631681
75,34,-0.0320756,-0.0071262
76,34,-0.0319684,-0.00792834
77,34,-0.0318261,-0.0087205
78,34,-0.0316473,-0.00949975
79,34,-0.0314305,-0.010263
80,34,-0.031174,-0.0110069
81,34,-0.0308765,-0.011728
82,34,-0.0305362,-0.0124227
83,34,-0.0301517,-0.0130869
84,34,-0.0297215,-0.0137167
85,34,-0.0292445,-0.0143079
86,34,-0.0287194,-0.0148561
87,34,-0.0281454,-0.015357
88,34,-0.027522,-0.0158061
89,34,-0.026849,-0.0161991
90,34,-0.0261266,-0.0165317
91,34,-0.0253556,-0.0167999
92,34,-0.0245371,-0.0169999
93,34,-0.0236731,-0.0171282
94,34,-0.0227658,-0.0171821
95,34,-0.0218185,-0.0171591
96,34,-0.0208348,-0.0170576
97,34,-0.019819,-0.0168768
98,34,-0.0187761,-0.0166165
99,34,-0.0177116,-0.0162777
100,34,-0.0166315,-0.0158622
101,34,-0.0155422,-0.0153728
102,34,-0.0144505,-0.0148134
103,34,-0.0133631,-0.0141886
104,34,-0.0122871,-0.0135042
105,34,-0.0112295,-0.0127667
106,34,-0.010197,-0.0119834
107,34,-0.00919594,-0.0111622
108,34,-0.00823244,-0.0103116
109,34,-0.00731192,-0.00944039
110,34,-0.00643922,-0.00855771
111,34,-0.00561845,-0.00767276
112,34,-0.00485296,-0.00679474
113,34,-0.00414533,-0.00593273
114,34,-0.00349731,-0.00509561
115,34,-0.00290984,-0.00429194
116,34,-0.00238309,-0.00353
117,34,-0.00191648,-0.00281759
118,34,-0.00150874,-0.00216226
119,34,-0.00115795,-0.00157104
120,34,-0.00086161,-0.00105082
121,34,-0.000616684,-0.000607882
122,34,-0.000419685,-0.000248694
123,34,-0.000266692,2.11858e-05
124,34,-0.000153436,0.000195584
125,34,-7.52883e-05,0.000269975
126,34,-2.73655e-05,0.000238481
127,34,-4.44097e-06,9.8285e-05
0,35,-1.27259e-05,0.00047071
1,35,-8.20962e-05,0.00137475
2,35,-0.000211486,0.0022067
3,35,-0.000393421,0.00296969
4,35,-0.000621232,0.0036664
5,35,-0.000888949,0.00430196
6,35,-0.00119138,0.00488141
7,35,-0.00152404,0.00541093
8,35,-0.00188314,0.0058965
9,35,-0.00226552,0.00634431
10,35,-0.00266859,0.00676013
11,35,-0.00309029,0.00714943
12,35,-0.00352899,0.00751709
13,35,-0.00398344,0.00786744
14,35,-0.00445269,0.00820416
15,35,-0.00493605,0.00853028
16,35,-0.00543299,0.00884817
17,35,-0.00594314,0.0091596
18,35,-0.00646617,0.00946573
19,35,-0.00700185,0.00976719
20,35,-0.0075499,0.0100641
21,35,-0.00811005,0.0103562
22,35,-0.008682,0.0106428
23,35,-0.00926537,0.0109229
24,35,-0.00985972,0.0111954
25,35,-0.0104645,0.0114587
26,35,-0.0110792,0.0117113
27,35,-0.0117031,0.0119516
28,35,-0.0123355,0.0121777
29,35,-0.0129754,0.0123879
30,35,-0.0136221,0.0125804
31,35,-0.0142746,0.0127534
32,35,-0.0149318,0.0129052
33,35,-0.0155927,0.0130342
34,35,-0.016256,0.0131386
35,35,-0.0169207,0.013217
36,35,-0.0175855,0.0132681
37,35,-0.0182492,0.0132904
38,35,-0.0189105,0.0132829
39,35,-0.019568,0.0132444
40,35,-0.0202206,0.013174
41,35,-0.0208669,0.013071
42,35,-0.0215055,0.0129346
43,35,-0.0221353,0.0127643
44,35,-0.022755,0.0125599
45,35,-0.0233634,0.012321
46,35,-0.0239592,0.0120476
47,35,-0.0245413,0.0117397
48,35,-0.0251087,0.0113976
49,35,-0.0256604,0.0110216
50,35,-0.0261954,0.0106122
51,35,-0.0267128,0.0101699
52,35,-0.0272118,0.00969567
53,35,-0.0276917,0.00919017
54,35,-0.0281519,0.00865441
55,35,-0.0285917,0.00808943
56,35,-0.0290107,0.00749636
57,35,-0.0294083,0.00687641
58,35,-0.0297843,0.00623086
59,35,-0.0301382,0.00556104
60,35,-0.0304697,0.00486835
61,35,-0.0307786,0.00415421
62,35,-0.0310646,0.00342008
63,35,-0.0313274,0.00266748
64,35,-0.0315668,0.00189794
65,35,-0.0317825,0.00111303
66,35,-0.0319742,0.000314344
67,35,-0.0321414,-0.000496474
68,35,-0.0322838,-0.00131774
69,35,-0.0324009,-0.00214773
70,35,-0.0324919,-0.00298464
71,35,-0.0325563,-0.0038266
72,35,-0.0325933,-0.00467166
73,35,-0.0326018,-0.00551777
74,35,-0.032581,-0.00636274
75,35,-0.0325295,-0.00720427
76,35,-0.0324461,-0.00803989
77,35,-0.0323294,-0.00886696
78,35,-0.0321779,-0.00968265
79,35,-0.0319899,-0.0104839
80,35,-0.0317637,-0.0112676
81,35,-0.0314976,-0.0120301
82,35,-0.0311897,-0.0127677
83,35,-0.0308382,-0.0134767
84,35,-0.0304415,-0.0141527
85,35,-0.0299977,-0.0147915
86,35,-0.0295055,-0.0153885
87,35,-0.0289635,-0.0159392
88,35,-0.0283708,-0.0164387
89,35,-0.0277265,-0.0168823
90,35,-0.0270304,-0.0172653
91,35,-0.0262828,-0.0175832
92,35,-0.0254843,-0.0178316
93,35,-0.0246363,-0.0180065
94,35,-0.0237408,-0.0181044
95,35,-0.0228004,-0.0181222
96,35,-0.0218185,-0.0180576
97,35,-0.0207992,-0.0179091
98,35,-0.0197472,-0.017676
99,35,-0.0186679,-0.0173587
100,35,-0.0175675,-0.0169583
101,35,-0.0164523,-0.0164774
102,35,-0.0153296,-0.0159194
103,35,-0.0142064,-0.0152889
104,35,-0.0130902,-0.0145916
105,35,-0.0119886,-0.013834
106,35,-0.0109088,-0.0130237
107,35,-0.00985813,-0.0121689
108,35,-0.00884317,-0.0112785
109,35,-0.00787015,-0.0103621
110,35,-0.00694463,-0.00942937
111,35,-0.00607144,-0.00849025
112,35,-0.00525461,-0.00755479
113,35,-0.00449732,-0.0066329
114,35,-0.00380186,-0.0057343
115,35,-0.00316966,-0.0048684
116,35,-0.00260127,-0.00404426
117,35,-0.00209642,-0.00327047
118,35,-0.00165407,-0.00255527
119,35,-0.00127244,-0.00190635
120,35,-0.000949101,-0.00133119
121,35,-0.000681038,-0.000836594
122,35,-0.00046471,-0.000429507
123,35,-0.000296092,-0.000115881
124,35,-0.000170772,9.77051e-05
125,35,-8.39288e-05,0.000206446
126,35,-3.04601e-05,0.000204086
127,35,-4.87968e-06,8.76252e-05
0,36,-1.29851e-05,0.000505099
1,36,-8.3871e-05,0.00147378
2,36,-0.000216107,0.00236255
3,36,-0.000402006,0.00317514
4,36,-0.000634716,0.00391507
5,36,-0.000908106,0.00458818
6,36,-0.00121685,0.00520029
7,36,-0.00155633,0.00575829
8,36,-0.00192268,0.00626882
9,36,-0.00231263,0.00673869
10,36,-0.00272355,0.00717423
11,36,-0.0031533,0.0075814
12,36,-0.00360021,0.00796547
13,36,-0.00406299,0.00833113
14,36,-0.00454067,0.00868233
15,36,-0.00503251,0.00902232
16,36,-0.00553798,0.00935364
17,36,-0.00605666,0.00967814
18,36,-0.00658824,0.00999706
19,36,-0.00713243,0.010311
20,36,-0.00768895,0.0106202
21,36,-0.00825752,0.0109243
22,36,-0.00883778,0.0112225
23,36,-0.00942935,0.0115138
24,36,-0.0100318,0.011797
25,36,-0.0106445,0.0120704
26,36,-0.0112669,0.0123325
27,36,-0.0118983,0.0125816
28,36,-0.0125379,0.0128157
29,36,-0.0131848,0.013033
30,36,-0.0138382,0.0132316
31,36,-0.0144969,0.0134097
32,36,-0.0151601,0.0135656
33,36,-0.0158265,0.0136975
34,36,-0.016495,0.0138037
35,36,-0.0171643,0.0138827
36,36,-0.0178333,0.013933
37,36,-0.0185006,0.0139534
38,36,-0.0191649,0.0139425
39,36,-0.019825,0.0138995
40,36,-0.0204795,0.0138232
41,36,-0.0211271,0.0137129
42,36,-0.0217664,0.0135681
43,36,-0.0223963,0.0133881
44,36,-0.0230154,0.0131726
45,36,-0.0236226,0.0129216
46,36,-0.0242167,0.0126348
47,36,-0.0247966,0.0123125
48,36,-0.0253612,0.011955
49,36,-0.0259097,0.0115626
50,36,-0.026441,0.0111359
51,36,-0.0269545,0.0106756
52,36,-0.0274493,0.0101826
53,36,-0.0279249,0.00965762
54,36,-0.0283806,0.00910185
55,36,-0.0288161,0.00851636
56,36,-0.0292309,0.00790236
57,36,-0.0296246,0.00726112
58,36,-0.029997,0.00659398
59,36,-0.0303479,0.00590231
60,36,-0.0306771,0.00518753
61,36,-0.0309845,0.00445109
62,36,-0.0312699,0.00369449
63,36,-0.0315332,0.00291921
64,36,-0.0317742,0.00212678
65,36,-0.0319928,0.00131874
66,36,-0.0321889,0.000496637
67,36,-0.0323621,-0.000337944
68,36,-0.0325121,-0.00118339
69,36,-0.0326385,-0.00203807
70,36,-0.0327409,-0.00290027
71,36,-0.0328185,-0.00376824
72,36,-0.0328707,-0.00464014
73,36,-0.0328966,-0.00551406
74,36,-0.0328952,-0.00638793
75,36,-0.0328653,-0.00725959
76,36,-0.0328057,-0.00812672
77,36,-0.0327148,-0.00898679
78,36,-0.032591,-0.00983712
79,36,-0.0324328,-0.0106748
80,36,-0.0322381,-0.0114966
81,36,-0.0320051,-0.0122992
82,36,-0.0317317,-0.0130789
83,36,-0.0314158,-0.0138318
84,36,-0.0310555,-0.0145537
85,36,-0.0306486,-0.0152401
86,36,-0.0301933,-0.0158864
87,36,-0.0296878,-0.0164877
88,36,-0.0291307,-0.017039
89,36,-0.0285206,-0.0175351
90,36,-0.0278567,-0.017971
91,36,-0.0271388,-0.0183416
92,36,-0.0263669,-0.018642
93,36,-0.0255418,-0.0188674
94,36,-0.024665,-0.0190138
95,36,-0.0237387,-0.0190773
96,36,-0.0227657,-0.019055
97,36,-0.0217498,-0.0189444
98,36,-0.0206955,-0.0187443
99,36,-0.019608,-0.0184541
100,36,-0.0184933,-0.0180747
101,36,-0.017358,-0.0176079
102,36,-0.0162093,-0.0170567
103,36,-0.0150547,-0.0164255
104,36,-0.0139022,-0.0157196
105,36,-0.0127597,-0.0149458
106,36,-0.0116352,-0.0141116
107,36,-0.0105366,-0.0132256
108,36,-0.00947137,-0.0122973
109,36,-0.00844642,-0.0113365
110,36,-0.00746813,-0.0103539
111,36,-0.0065421,-0.00936002
112,36,-0.00567312,-0.00836587
113,36,-0.00486504,-0.00738223
114,36,-0.0041208,-0.00641974
115,36,-0.00344235,-0.00548872
116,36,-0.00283072,-0.00459912
117,36,-0.00228601,-0.00376038
118,36,-0.00180745,-0.00298155
119,36,-0.00139346,-0.00227103
120,36,-0.00104173,-0.00163698
121,36,-0.000749273,-0.00108678
122,36,-0.00051252,-0.000627929
123,36,-0.000327358,-0.000266813
124,36,-0.000189236,-1.04686e-05
125,36,-9.31477e-05,0.000135988
126,36,-3.3769e-05,0.000165877
127,36,-5.34289e-06,7.59947e-05
0,37,-1.32127e-05,0.000540226
1,37,-8.54309e-05,0.0015749
2,37,-0.000220176,0.00252165
3,37,-0.000409577,0.00338481
4,37,-0.000646629,0.00416877
5,37,-0.000925058,0.00488009
6,37,-0.00123942,0.00552542
7,37,-0.001585,0.00611233
8,37,-0.00195782,0.00664819
9,37,-0.00235455,0.00714042
10,37,-0.0027725,0.0075959
11,37,-0.00320946,0.0080211
12,37,-0.00366373,0.00842171
13,37,-0.00413397,0.00880278
14,37,-0.00461917,0.00916853
15,37,-0.00511858,0.00952244
16,37,-0.00563163,0.00986719
17,37,-0.00615789,0.0102048
18,37,-0.00669701,0.0105364
19,37,-0.00724868,0.0108629
20,37,-0.0078126,0.0111843
21,37,-0.00838846,0.0115002
22,37,-0.00897589,0.0118099
23,37,-0.00957448,0.0121122
24,37,-0.0101837,0.0124059
25,37,-0.0108031,0.0126893
26,37,-0.0114318,0.0129607
27,37,-0.0120693,0.0132183
28,37,-0.0127147,0.01346
29,37,-0.0133672,0.0136841
30,37,-0.0140256,0.0138885
31,37,-0.0146892,0.0140714
32,37,-0.0153566,0.0142309
33,37,-0.0160268,0.0143653
34,37,-0.0166986,0.0144728
35,37,-0.0173708,0.0145518
36,37,-0.018042,0.0146009
37,37,-0.0187109,0.0146187
38,37,-0.0193763,0.014604
39,37,-0.0200368,0.0145557
40,37,-0.020691,0.0144729
41,37,-0.0213376,0.0143548
42,37,-0.0219754,0.0142008
43,37,-0.022603,0.0140104
44,37,-0.0232192,0.0137834
45,37,-0.0238228,0.0135195
46,37,-0.0244127,0.0132189
47,37,-0.0249878,0.0128816
48,37,-0.0255471,0.0125082
49,37,-0.0260898,0.0120989
50,37,-0.0266149,0.0116546
51,37,-0.0271219,0.011176
52,37,-0.02761,0.0106639
53,37,-0.0280786,0.0101194
54,37,-0.0285274,0.00954366
55,37,-0.028956,0.00893778
56,37,-0.0293641,0.00830309
57,37,-0.0297515,0.00764092
58,37,-0.030118,0.00695267
59,37,-0.0304636,0.00623975
60,37,-0.0307881,0.00550364
61,37,-0.0310917,0.0047458
62,37,-0.0313743,0.00396774
63,37,-0.0316359,0.00317094
64,37,-0.0318765,0.00235691
65,37,-0.0320961,0.00152715
66,37,-0.0322946,0.000683176
67,37,-0.0324719,-0.000173505
68,37,-0.0326278,-0.00104136
69,37,-0.032762,-0.00191884
70,37,-0.032874,-0.00280435
71,37,-0.0329635,-0.00369627
72,37,-0.0330297,-0.00459288
73,37,-0.0330718,-0.0054924
74,37,-0.033089,-0.00639295
75,37,-0.03308,-0.00729251
76,37,-0.0330435,-0.0081889
77,37,-0.0329782,-0.00907978
78,37,-0.0328824,-0.00996261
79,37,-0.0327542,-0.0108346
80,37,-0.0325919,-0.0116927
81,37,-0.0323931,-0.0125337
82,37,-0.0321558,-0.013354
83,37,-0.0318776,-0.0141496
84,37,-0.0315562,-0.0149164
85,37,-0.0311892,-0.01565
86,37,-0.0307743,-0.0163454
87,37,-0.0303094,-0.0169978
88,37,-0.0297924,-0.0176018
89,37,-0.0292216,-0.0181519
90,37,-0.0285955,-0.0186427
91,37,-0.0279133,-0.0190686
92,37,-0.0271745,-0.0194241
93,37,-0.0263792,-0.0197039
94,37,-0.0255283,-0.0199032
95,37,-0.0246233,-0.0200173
96,37,-0.0236666,-0.0200424
97,37,-0.0226615,-0.0199755
98,37,-0.0216122,-0.0198142
99,37,-0.0205235,-0.0195574
100,37,-0.0194013,-0.0192051
101,37,-0.0182521,-0.0187584
102,37,-0.0170833,-0.01822
103,37,-0.0159026,-0.0175935
104,37,-0.0147182,-0.0168842
105,37,-0.0135387,-0.0160987
106,37,-0.0123727,-0.0152445
107,37,-0.0112287,-0.0143305
108,37,-0.0101149,-0.0133665
109,37,-0.00903914,-0.0123631
110,37,-0.00800858,-0.0113312
111,37,-0.00702969,-0.0102826
112,37,-0.00610807,-0.00922898
113,37,-0.00524834,-0.00818208
114,37,-0.00445415,-0.00715356
115,37,-0.00372809,-0.00615474
116,37,-0.00307171,-0.00519655
117,37,-0.00248556,-0.00428937
118,37,-0.00196922,-0.00344315
119,37,-0.00152134,-0.0026671
120,37,-0.00113979,-0.00197013
121,37,-0.000821632,-0.00136028
122,37,-0.000563308,-0.000845664
123,37,-0.000360631,-0.000433161
124,37,-0.000208922,-0.000130316
125,37,-0.000102995,5.74006e-05
126,37,-3.73076e-05,0.000122839
127,37,-5.84519e-06,6.25643e-05
0,38,-1.34066e-05,0.000575982
1,38,-8.67625e-05,0.00167783
2,38,-0.000223657,0.00268357
3,38,-0.000416072,0.00359815
4,38,-0.000656875,0.00442687
5,38,-0.000939676,0.00517701
6,38,-0.00125893,0.00585605
7,38,-0.00160983,0.00647229
8,38,-0.00198832,0.0070338
9,38,-0.00239101,0.00754864
10,38,-0.00281512,0.00802427
11,38,-0.00325842,0.00846765
12,38,-0.00371915,0.00888493
13,38,-0.00419593,0.00928148
14,38,-0.00468773,0.00966182
15,38,-0.00519375,0.0100297
16,38,-0.0057134,0.0103878
17,38,-0.00624622,0.0107384
18,38,-0.00679183,0.0110828
19,38,-0.0073499,0.0114217
20,38,-0.00792011,0.0117551
21,38,-0.00850211,0.0120827
22,38,-0.00909551,0.0124037
23,38,-0.00969987,0.012717
24,38,-0.0103147,0.013021
25,38,-0.0109393,0.0133141
26,38,-0.0115731,0.0135944
27,38,-0.0122153,0.0138602
28,38,-0.012865,0.0141093
29,38,-0.0135213,0.0143398
30,38,-0.0141833,0.0145496
31,38,-0.0148499,0.0147368
32,38,-0.0155199,0.0148994
33,38,-0.0161922,0.0150358
34,38,-0.0168655,0.015144
35,38,-0.0175385,0.0152225
36,38,-0.01821,0.0152697
37,38,-0.0188786,0.0152843
38,38,-0.0195429,0.0152651
39,38,-0.0202016,0.0152109
40,38,-0.0208534,0.0151209
41,38,-0.0214969,0.0149943
42,38,-0.0221307,0.0148305
43,38,-0.0227537,0.014629
44,38,-0.0233646,0.0143896
45,38,-0.0239622,0.0141123
46,38,-0.0245454,0.0137972
47,38,-0.0251133,0.0134444
48,38,-0.0256649,0.0130545
49,38,-0.0261992,0.012628
50,38,-0.0267157,0.0121657
51,38,-0.0272137,0.0116684
52,38,-0.0276925,0.0111372
53,38,-0.0281519,0.0105731
54,38,-0.0285913,0.0099773
55,38,-0.0290107,0.00935119
56,38,-0.0294097,0.00869607
57,38,-0.0297884,0.00801336
58,38,-0.0301467,0.00730452
59,38,-0.0304847,0.00657102
60,38,-0.0308025,0.00581437
61,38,-0.0311001,0.00503607
62,38,-0.0313777,0.00423761
63,38,-0.0316355,0.0034205
64,38,-0.0318737,0.00258622
65,38,-0.0320923,0.00173623
66,38,-0.0322913,0.000871984
67,38,-0.0324709,-5.06059e-06
68,38,-0.0326308,-0.000893463
69,38,-0.032771,-0.00179177
70,38,-0.0328912,-0.00269852
71,38,-0.0329909,-0.00361219
72,38,-0.0330697,-0.00453124
73,38,-0.0331267,-0.00545403
74,38,-0.0331612,-0.00637885
75,38,-0.033172,-0.00730385
76,38,-0.033158,-0.00822705
77,38,-0.0331177,-0.00914628
78,38,-0.0330494,-0.0100592
79,38,-0.0329513,-0.0109632
80,38,-0.0328214,-0.0118554
81,38,-0.0326575,-0.0127327
82,38,-0.0324573,-0.0135916
83,38,-0.0322182,-0.0144283
84,38,-0.0319376,-0.0152387
85,38,-0.0316129,-0.0160183
86,38,-0.0312414,-0.0167623
87,38,-0.0308205,-0.0174656
88,38,-0.0303477,-0.0181226
89,38,-0.0298208,-0.0187276
90,38,-0.0292378,-0.0192748
91,38,-0.028597,-0.0197581
92,38,-0.0278975,-0.0201715
93,38,-0.0271386,-0.0205091
94,38,-0.0263205,-0.0207653
95,38,-0.0254442,-0.0209346
96,38,-0.0245114,-0.0210125
97,38,-0.0235248,-0.0209948
98,38,-0.0224881,-0.0208785
99,38,-0.0214057,-0.0206614
100,38,-0.0202833,-0.0203427
101,38,-0.0191272,-0.0199228
102,38,-0.0179447,-0.0194034
103,38,-0.0167438,-0.0187879
104,38,-0.0155329,-0.018081
105,38,-0.0143211,-0.017289
106,38,-0.0131174,-0.0164194
107,38,-0.0119311,-0.0154813
108,38,-0.0107712,-0.0144847
109,38,-0.00964626,-0.0134407
110,38,-0.00856447,-0.012361
111,38,-0.00753314,-0.0112581
112,38,-0.00655877,-0.0101445
113,38,-0.00564684,-0.00903318
114,38,-0.00480178,-0.00793673
115,38,-0.00402691,-0.00686757
116,38,-0.00332439,-0.00583774
117,38,-0.0026953,-0.00485863
118,38,-0.00213963,-0.00394119
119,38,-0.00165635,-0.00309555
120,38,-0.00124352,-0.00233148
121,38,-0.000898332,-0.00165776
122,38,-0.000617251,-0.00108317
123,38,-0.000396041,-0.000615177
124,38,-0.000229915,-0.00026188
125,38,-0.000113519,-2.9147e-05
126,38,-4.10995e-05,7.5351e-05
127,38,-6.37761e-06,4.79238e-05
0,39,-1.35651e-05,0.000612274
1,39,-8.78529e-05,0.0017823
2,39,-0.00022652,0.00284788
3,39,-0.000421434,0.00381462
4,39,-0.000665367,0.00468873
5,39,-0.000951838,0.00547822
6,39,-0.00127522,0.00619143
7,39,-0.00163063,0.00683736
8,39,-0.00201395,0.00742482
9,39,-0.00242172,0.00796251
10,39,-0.00285112,0.00845848
11,39,-0.00329985,0.00892018
12,39,-0.0037661,0.0093542
13,39,-0.00424848,0.00976629
14,39,-0.0047459,0.0101613
15,39,-0.00525753,0.010543
16,39,-0.00578275,0.0109146
17,39,-0.00632108,0.0112781
18,39,-0.0068721,0.0116351
19,39,-0.00743545,0.0119862
20,39,-0.00801079,0.0123316
21,39,-0.00859774,0.0126708
22,39,-0.00919587,0.0130029
23,39,-0.00980472,0.0133267
24,39,-0.0104237,0.0136408
25,39,-0.0110523,0.0139433
26,39,-0.0116896,0.0142323
27,39,-0.012335,0.0145059
28,39,-0.0129875,0.014762
29,39,-0.0136463,0.0149984
30,39,-0.0143101,0.0152131
31,39,-0.0149781,0.0154041
32,39,-0.0156489,0.0155694
33,39,-0.0163214,0.0157071
34,39,-0.0169943,0.0158155
35,39,-0.0176664,0.0158928
36,39,-0.0183361,0.0159375
37,39,-0.0190023,0.0159483
38,39,-0.0196635,0.0159238
39,39,-0.0203183,0.015863
40,39,-0.0209654,0.0157651
41,39,-0.0216035,0.0156292
42,39,-0.0222311,0.0154547
43,39,-0.0228472,0.0152414
44,39,-0.0234504,0.0149891
45,39,-0.0240397,0.0146977
46,39,-0.0246139,0.0143674
47,39,-0.0251721,0.0139985
48,39,-0.0257135,0.0135916
49,39,-0.0262373,0.0131474
50,39,-0.0267428,0.0126668
51,39,-0.0272294,0.0121506
52,39,-0.0276967,0.0116
53,39,-0.0281444,0.0110162
54,39,-0.0285723,0.0104005
55,39,-0.0289801,0.00975434
56,39,-0.029368,0.0090791
57,39,-0.0297358,0.00837629
58,39,-0.0300838,0.00764743
59,39,-0.0304121,0.00689405
60,39,-0.030721,0.0061177
61,39,-0.0310106,0.00531989
62,39,-0.0312814,0.00450216
63,39,-0.0315335,0.00366599
64,39,-0.0317672,0.00281283
65,39,-0.0319829,0.00194412
66,39,-0.0321806,0.00106127
67,39,-0.0323606,0.000165647
68,39,-0.0325228,-0.000741393
69,39,-0.0326673,-0.0016585
70,39,-0.0327939,-0.00258432
71,39,-0.0329022,-0.0035175
72,39,-0.0329919,-0.00445662
73,39,-0.0330623,-0.00540023
74,39,-0.0331127,-0.00634679
75,39,-0.0331421,-0.00729464
76,39,-0.0331493,-0.008242
77,39,-0.033133,-0.00918692
78,39,-0.0330914,-0.0101272
79,39,-0.0330229,-0.0110606
80,39,-0.0329252,-0.0119843
81,39,-0.0327963,-0.0128954
82,39,-0.0326335,-0.0137906
83,39,-0.0324342,-0.0146664
84,39,-0.0321957,-0.0155185
85,39,-0.031915,-0.0163427
86,39,-0.0315892,-0.0171341
87,39,-0.0312151,-0.0178875
88,39,-0.03079,-0.0185973
89,39,-0.030311,-0.0192575
90,39,-0.0297756,-0.019862
91,39,-0.0291815,-0.0204043
92,39,-0.0285269,-0.0208779
93,39,-0.0278108,-0.0212763
94,39,-0.0270324,-0.0215929
